Date,AMZN,MSFT,INTC,GOOG,INFY.NS,3988.HK
2024-09-10,179.5500030517578,411.7894287109375,18.979999542236328,149.4897918701172,1864.5372314453125,3.359999895095825
2024-09-11,184.52000427246094,420.57794189453125,19.639999389648438,151.62237548828125,1862.44091796875,3.2899999618530273
2024-09-12,187.0,424.514892578125,19.360000610351562,155.00062561035156,1901.734375,3.3399999141693115
2024-09-13,186.49000549316406,428.083984375,19.65999984741211,157.82081604003906,1895.5428466796875,3.369999885559082
2024-09-16,184.88999938964844,428.8296203613281,20.90999984741211,158.4386749267578,1901.539306640625,3.4000000953674316
2024-09-17,186.8800048828125,432.6174621582031,21.469999313354492,159.7241973876953,1903.781982421875,3.4600000381469727
2024-09-18,186.42999267578125,428.3027038574219,20.770000457763672,160.25234985351562,1844.8905029296875,
2024-09-19,189.8699951171875,436.1368408203125,21.139999389648438,162.67393493652344,1846.88916015625,3.450000047683716
2024-09-20,191.60000610351562,432.73675537109375,21.84000015258789,164.06907653808594,1858.1507568359375,3.5
2024-09-23,193.8800048828125,430.9870300292969,22.559999465942383,162.50453186035156,1849.0830078125,3.549999952316284
2024-09-24,193.9600067138672,426.6722717285156,22.809999465942383,163.07254028320312,1851.1793212890625,3.680000066757202
2024-09-25,192.52999877929688,429.5951232910156,23.540000915527344,162.42478942871094,1847.9619140625,3.759999990463257
2024-09-26,191.16000366210938,428.7998046875,23.920000076293945,163.2618865966797,1852.7880859375,3.8299999237060547
2024-09-27,187.97000122070312,425.5289611816406,23.90999984741211,164.71682739257812,1859.1258544921875,3.7300000190734863
2024-09-30,186.3300018310547,427.7956848144531,23.459999084472656,166.6102294921875,1828.75390625,3.6700000762939453
2024-10-01,185.1300048828125,418.24163818359375,22.690000534057617,167.83596801757812,1856.7857666015625,
2024-10-02,184.75999450683594,414.7023620605469,22.389999389648438,166.7298126220703,,3.8399999141693115
2024-10-03,181.9600067138672,414.11578369140625,22.260000228881836,166.6301727294922,1846.1092529296875,3.809999942779541
2024-10-04,186.50999450683594,413.6385498046875,22.59000015258789,167.97547912597656,1870.2410888671875,3.859999895095825
2024-10-07,180.8000030517578,407.156494140625,22.3799991607666,163.81993103027344,1885.98779296875,3.9000000953674316
2024-10-08,182.72000122070312,412.2964172363281,23.31999969482422,165.12538146972656,1899.8818359375,3.690000057220459
2024-10-09,185.1699981689453,415.0304260253906,23.459999084472656,162.4945526123047,1903.976806640625,3.640000104904175
2024-10-10,186.64999389648438,413.4198303222656,23.219999313354492,162.61412048339844,1871.06982421875,3.75
2024-10-11,188.82000732421875,413.89703369140625,23.559999465942383,163.94949340820312,1886.7677001953125,
2024-10-14,187.5399932861328,416.7006530761719,23.440000534057617,165.7731475830078,1909.9732666015625,3.8399999141693115
2024-10-15,187.69000244140625,416.3029479980469,22.65999984741211,166.32122802734375,1910.36328125,3.7699999809265137
2024-10-16,186.88999938964844,413.69818115234375,22.309999465942383,166.16180419921875,1872.142333984375,3.809999942779541
2024-10-17,187.52999877929688,414.2947082519531,22.440000534057617,163.9395294189453,1918.9434814453125,3.7699999809265137
2024-10-18,188.99000549316406,415.7263488769531,22.770000457763672,164.47764587402344,1832.6539306640625,3.8399999141693115
2024-10-21,189.07000732421875,416.3427429199219,22.84000015258789,165.22506713867188,1806.474609375,3.7699999809265137
2024-10-22,189.6999969482422,425.02191162109375,22.399999618530273,166.24151611328125,1805.353271484375,3.759999990463257
2024-10-23,184.7100067138672,422.1288757324219,21.979999542236328,163.9096221923828,1826.6087646484375,3.7799999713897705
2024-10-24,186.3800048828125,422.25811767578125,22.34000015258789,163.95945739746094,1816.8096923828125,3.7899999618530273
2024-10-25,187.8300018310547,425.658203125,22.68000030517578,166.41091918945312,1815.542236328125,3.7799999713897705
2024-10-28,188.38999938964844,424.1072998046875,22.920000076293945,167.75624084472656,1818.759765625,3.7699999809265137
2024-10-29,190.8300018310547,429.43609619140625,22.899999618530273,170.54652404785156,1813.7799072265625,3.7699999809265137
2024-10-30,192.72999572753906,430.0127258300781,22.299999237060547,175.52920532226562,1777.0960693359375,3.700000047683716
2024-10-31,186.39999389648438,403.9850769042969,21.520000457763672,172.09117126464844,1732.868408203125,3.690000057220459
2024-11-01,197.92999267578125,407.981689453125,23.200000762939453,172.05130004882812,1736.4183349609375,3.759999990463257
2024-11-04,195.77999877929688,406.0827941894531,22.520000457763672,170.08810424804688,1739.1795654296875,3.740000009536743
2024-11-05,199.5,409.0653381347656,23.31999969482422,170.8155975341797,1729.860595703125,3.7899999618530273
2024-11-06,207.08999633789062,417.7345886230469,25.049999237060547,177.71160888671875,1798.3963623046875,3.7100000381469727
2024-11-07,210.0500030517578,422.9540100097656,26.229999542236328,181.6479034423828,1778.032958984375,3.7799999713897705
2024-11-08,208.17999267578125,420.08087158203125,26.200000762939453,179.23631286621094,1804.5595703125,3.7699999809265137
2024-11-11,206.83999633789062,415.5772399902344,25.049999237060547,181.33897399902344,1834.291259765625,3.680000066757202
2024-11-12,208.91000366210938,420.5679931640625,24.15999984741211,182.68431091308594,1842.87060546875,3.640000104904175
2024-11-13,214.10000610351562,422.7253723144531,24.920000076293945,179.86412048339844,1842.4761962890625,3.640000104904175
2024-11-14,211.47999572753906,424.4055480957031,25.030000686645508,176.73501586914062,1838.6795654296875,3.5899999141693115
2024-11-15,202.61000061035156,412.5847473144531,24.350000381469727,173.2869873046875,,3.609999895095825
2024-11-18,201.6999969482422,413.34033203125,24.84000015258789,176.18692016601562,1786.3162841796875,3.759999990463257
2024-11-19,204.61000061035156,415.3584899902344,24.200000762939453,178.95726013183594,1799.4317626953125,3.7300000190734863
2024-11-20,202.8800048828125,413.0718688964844,24.010000228881836,176.71505737304688,,3.700000047683716
2024-11-21,198.3800048828125,411.2887268066406,24.440000534057617,168.6531219482422,1808.602783203125,3.6700000762939453
2024-11-22,197.1199951171875,415.40289306640625,24.5,165.99240112304688,1875.8564453125,3.619999885559082
2024-11-25,201.4499969482422,417.1860656738281,24.8700008392334,168.84246826171875,1863.4805908203125,3.630000114440918
2024-11-26,207.86000061035156,426.350830078125,24.049999237060547,170.02833557128906,1897.45263671875,3.609999895095825
2024-11-27,205.74000549316406,421.3699645996094,23.649999618530273,170.22764587402344,1897.7977294921875,3.619999885559082
2024-11-29,207.88999938964844,421.83819580078125,24.049999237060547,169.89878845214844,1832.072509765625,3.609999895095825
2024-12-02,210.7100067138672,429.3293762207031,23.93000030517578,172.38015747070312,1853.718017578125,3.640000104904175
2024-12-03,213.44000244140625,429.5485534667969,22.469999313354492,172.42002868652344,1865.8472900390625,3.7100000381469727
2024-12-04,218.16000366210938,435.7447204589844,21.959999084472656,175.4793701171875,1863.036865234375,3.7100000381469727
2024-12-05,220.5500030517578,440.9248046875,20.799999237060547,173.70553588867188,1908.004150390625,3.680000066757202
2024-12-06,227.02999877929688,441.87115478515625,20.920000076293945,175.87799072265625,1895.7269287109375,3.7200000286102295
2024-12-09,226.08999633789062,444.311767578125,20.809999465942383,176.68609619140625,1896.9595947265625,3.8299999237060547
2024-12-10,225.0399932861328,441.6320495605469,20.15999984741211,186.09405517578125,1921.51416015625,3.8499999046325684
2024-12-11,230.25999450683594,447.2704162597656,20.1200008392334,196.25027465820312,1946.7589111328125,3.819999933242798
2024-12-12,228.97000122070312,447.83819580078125,20.780000686645508,193.17745971679688,1959.4305419921875,3.890000104904175
2024-12-13,227.4600067138672,445.5569763183594,20.34000015258789,190.93270874023438,1971.954345703125,3.799999952316284
2024-12-16,232.92999267578125,449.86041259765625,20.829999923706055,197.69688415527344,1952.5770263671875,3.8299999237060547
2024-12-17,231.14999389648438,452.7194519042969,20.440000534057617,196.65928649902344,1949.1749267578125,3.809999942779541
2024-12-18,220.52000427246094,435.71484375,19.299999237060547,189.70558166503906,1951.6895751953125,3.819999933242798
2024-12-19,223.2899932861328,435.356201171875,19.059999465942383,189.2566375732422,1919.1966552734375,3.799999952316284
2024-12-20,224.9199981689453,434.9278869628906,19.520000457763672,192.50901794433594,1895.4803466796875,3.7899999618530273
2024-12-23,225.05999755859375,433.5830383300781,20.200000762939453,195.5319366455078,1897.6005859375,3.890000104904175
2024-12-24,229.0500030517578,437.64739990234375,20.399999618530273,197.10826110839844,1882.5621337890625,3.9600000381469727
2024-12-26,227.0500030517578,436.43206787109375,20.440000534057617,196.6393585205078,1880.93505859375,
2024-12-27,223.75,428.881103515625,20.299999237060547,193.58648681640625,1890.1552734375,3.940000057220459
2024-12-30,221.3000030517578,423.2029113769531,19.81999969482422,192.23965454101562,1879.554443359375,3.950000047683716
2024-12-31,219.38999938964844,419.88568115234375,20.049999237060547,189.99490356445312,1853.9151611328125,3.9800000190734863
2025-01-02,220.22000122070312,416.97686767578125,20.219999313354492,190.18446350097656,1930.68505859375,3.9000000953674316
2025-01-03,224.19000244140625,421.7286071777344,20.559999465942383,192.6786346435547,1911.85009765625,3.930000066757202
2025-01-06,227.61000061035156,426.21136474609375,19.8700008392334,197.49734497070312,1910.9625244140625,3.930000066757202
2025-01-07,222.11000061035156,420.7523498535156,20.010000228881836,196.25027465820312,1904.0596923828125,3.9200000762939453
2025-01-08,222.1300048828125,422.9339599609375,19.8799991607666,194.93333435058594,1906.3277587890625,3.930000066757202
2025-01-10,218.94000244140625,417.345458984375,19.149999618530273,192.71853637695312,1939.65869140625,3.880000114440918
2025-01-13,218.4600067138672,415.5921936035156,19.200000762939453,191.840576171875,1934.974609375,3.759999990463257
2025-01-14,217.75999450683594,414.0780334472656,19.200000762939453,190.60348510742188,1913.132080078125,3.7799999713897705
2025-01-15,223.35000610351562,424.67724609375,19.719999313354492,196.51962280273438,1922.598876953125,3.8499999046325684
2025-01-16,220.66000366210938,422.953857421875,19.670000076293945,193.95562744140625,1901.69287109375,3.9000000953674316
2025-01-17,225.94000244140625,427.3868408203125,21.489999771118164,197.0883026123047,1790.2607421875,3.880000114440918
2025-01-21,230.7100067138672,426.85888671875,21.770000457763672,199.16343688964844,1775.7154541015625,3.930000066757202
2025-01-22,235.00999450683594,444.4910888671875,21.860000610351562,199.5625,1830.69189453125,3.890000104904175
2025-01-23,235.4199981689453,444.9991149902344,21.56999969482422,199.11355590820312,1839.5670166015625,3.9600000381469727
2025-01-24,234.85000610351562,442.3592834472656,20.829999923706055,201.42813110351562,1849.4283447265625,4.0
2025-01-27,235.4199981689453,432.8956604003906,20.290000915527344,193.317138671875,1796.719970703125,4.039999961853027
2025-01-28,238.14999389648438,445.4872741699219,19.799999237060547,196.6094207763672,1804.3624267578125,4.019999980926514
2025-01-29,237.07000732421875,440.6358947753906,19.75,196.7191619873047,1855.1478271484375,
2025-01-30,234.63999938964844,413.4006042480469,20.010000228881836,202.1564178466797,1834.143310546875,
2025-01-31,237.67999267578125,413.4703369140625,19.43000030517578,205.11949157714844,1853.718017578125,
2025-02-03,237.4199981689453,409.3462219238281,19.3799991607666,202.1663818359375,1837.447021484375,4.010000228881836
2025-02-04,242.05999755859375,410.7906494140625,19.290000915527344,207.22454833984375,1872.4544677734375,4.090000152587891
2025-02-05,236.1699981689453,411.7071228027344,19.649999618530273,192.84823608398438,1870.7286376953125,4.070000171661377
2025-02-06,238.8300018310547,414.2274475097656,19.3799991607666,192.8582000732422,1889.070556640625,4.099999904632568
2025-02-07,229.14999389648438,408.1806945800781,19.100000381469727,186.70262145996094,1877.237060546875,4.070000171661377
2025-02-10,233.13999938964844,410.6412048339844,19.770000457763672,187.7601318359375,1854.2110595703125,4.119999885559082
2025-02-11,232.75999450683594,409.86419677734375,20.969999313354492,186.63279724121094,1849.6256103515625,4.130000114440918
2025-02-12,228.92999267578125,407.473388671875,22.479999542236328,184.99661254882812,1837.299072265625,4.21999979019165
2025-02-13,230.3699951171875,408.9676513671875,24.1299991607666,187.44088745117188,1817.6751708984375,4.21999979019165
2025-02-14,228.67999267578125,406.86572265625,23.600000381469727,186.43325805664062,1830.6427001953125,4.260000228881836
2025-02-18,226.64999389648438,408.07110595703125,27.389999389648438,185.36575317382812,1826.25439453125,4.329999923706055
2025-02-19,226.6300048828125,413.1814270019531,25.719999313354492,186.69264221191406,1785.6754150390625,4.320000171661377
2025-02-20,222.8800048828125,415.3674621582031,26.09000015258789,186.20379638671875,1799.8262939453125,4.309999942779541
2025-02-21,216.5800018310547,407.4619445800781,24.8700008392334,181.15562438964844,1789.8170166015625,4.349999904632568
2025-02-24,212.7100067138672,403.2596740722656,24.270000457763672,180.7665252685547,1739.623291015625,4.360000133514404
2025-02-25,212.8000030517578,397.17083740234375,22.989999771118164,176.9554443359375,1743.17333984375,4.349999904632568
2025-02-26,214.35000610351562,398.99749755859375,23.520000457763672,174.29168701171875,,4.429999828338623
2025-02-27,208.74000549316406,391.8106994628906,23.09000015258789,169.81219482421875,1739.820556640625,4.429999828338623
2025-02-28,212.27999877929688,396.26251220703125,23.729999542236328,171.81748962402344,1664.2833251953125,4.409999847412109
2025-03-03,205.02000427246094,387.778076171875,22.739999771118164,168.2658233642578,1684.893310546875,4.440000057220459
2025-03-04,203.8000030517578,387.8978576660156,21.329999923706055,172.2065887451172,1664.8751220703125,4.409999847412109
2025-03-05,208.36000061035156,400.2851257324219,20.809999465942383,174.58103942871094,1687.753173828125,4.53000020980835
2025-03-06,200.6999969482422,396.1627197265625,20.75,173.8028564453125,1692.042724609375,4.570000171661377
2025-03-07,199.25,392.5892639160156,20.639999389648438,175.33924865722656,1662.60693359375,4.559999942779541
2025-03-10,194.5399932861328,379.46337890625,19.93000030517578,167.60853576660156,1677.842529296875,4.519999980926514
2025-03-11,196.58999633789062,379.7528381347656,19.780000686645508,165.78073120117188,1638.54541015625,4.53000020980835
2025-03-12,198.88999938964844,382.5676574707031,20.68000030517578,168.79710388183594,1568.777099609375,4.510000228881836
2025-03-13,193.88999938964844,378.0758972167969,23.700000762939453,164.5322265625,1557.9296875,4.519999980926514
2025-03-14,197.9499969482422,387.84796142578125,24.049999237060547,167.41876220703125,,4.590000152587891
2025-03-17,195.74000549316406,387.98773193359375,25.690000534057617,166.37002563476562,1567.98828125,4.619999885559082
2025-03-18,192.82000732421875,382.81719970703125,25.920000076293945,162.47470092773438,1567.98828125,4.710000038146973
2025-03-19,195.5399932861328,387.1093444824219,24.1200008392334,166.0803680419922,1564.536865234375,4.760000228881836
2025-03-20,194.9499969482422,386.131103515625,23.959999084472656,164.8518524169922,1593.134521484375,4.690000057220459
2025-03-21,196.2100067138672,390.54302978515625,24.260000228881836,166.0504150390625,1570.45361328125,4.590000152587891
2025-03-24,203.25999450683594,392.35968017578125,24.219999313354492,169.72598266601562,1570.6507568359375,4.650000095367432
2025-03-25,205.7100067138672,394.4358825683594,24.200000762939453,172.58255004882812,1605.8553466796875,4.619999885559082
2025-03-26,201.1300048828125,389.2554016113281,23.420000076293945,166.9393310546875,1577.2578125,4.619999885559082
2025-03-27,201.36000061035156,389.8642578125,23.6200008392334,163.8830108642578,1581.301025390625,4.610000133514404
2025-03-28,192.72000122070312,378.1058349609375,22.709999084472656,155.8726348876953,1548.857421875,4.590000152587891
2025-03-31,190.25999450683594,374.7021179199219,22.709999084472656,156.0424346923828,,4.690000057220459
2025-04-01,192.1699981689453,381.4896545410156,22.049999237060547,158.6892547607422,1505.3199462890625,4.639999866485596
2025-04-02,196.00999450683594,381.43975830078125,21.979999542236328,158.66928100585938,1528.641845703125,4.679999828338623
2025-04-03,178.41000366210938,372.42626953125,22.43000030517578,152.44676208496094,1475.7362060546875,4.619999885559082
2025-04-04,171.0,359.18060302734375,19.850000381469727,147.56263732910156,1431.508544921875,
2025-04-07,175.25999450683594,357.2042236328125,19.56999969482422,149.0608367919922,1377.3702392578125,4.130000114440918
2025-04-08,170.66000366210938,353.9102783203125,18.1299991607666,146.40402221679688,1408.9755859375,4.150000095367432
2025-04-09,191.10000610351562,389.7744140625,21.530000686645508,160.86663818359375,1384.2237548828125,4.159999847412109
2025-04-10,181.22000122070312,380.65118408203125,19.8799991607666,155.1834716796875,,4.210000038146973
2025-04-11,184.8699951171875,387.7381896972656,19.739999771118164,159.2086181640625,1389.89404296875,4.329999923706055
2025-04-14,182.1199951171875,387.0993347167969,20.309999465942383,161.27615356445312,,4.440000057220459
2025-04-15,179.58999633789062,385.0231628417969,19.850000381469727,158.48948669433594,1406.21435546875,4.460000038146973
2025-04-16,174.3300018310547,370.92901611328125,19.229999542236328,155.3133087158203,1393.493408203125,4.389999866485596
2025-04-17,172.61000061035156,367.1060485839844,18.93000030517578,153.17588806152344,1399.8045654296875,4.440000057220459
2025-04-21,167.32000732421875,358.4619140625,18.84000015258789,149.68008422851562,1430.8675537109375,
2025-04-22,173.17999267578125,366.1478271484375,19.510000228881836,153.71522521972656,1403.058837890625,4.300000190734863
2025-04-23,180.60000610351562,373.7039489746094,20.59000015258789,157.53065490722656,1454.4359130859375,4.329999923706055
2025-04-24,186.5399932861328,386.59027099609375,21.489999771118164,161.27615356445312,1450.9844970703125,4.329999923706055
2025-04-25,188.99000549316406,391.1319580078125,20.049999237060547,163.65328979492188,1459.662353515625,4.340000152587891
2025-04-28,187.6999969482422,390.4432067871094,20.510000228881836,162.22500610351562,1461.5360107421875,4.409999847412109
2025-04-29,187.38999938964844,393.31793212890625,20.34000015258789,161.8654327392578,1476.722412109375,4.360000133514404
2025-04-30,184.4199981689453,394.53570556640625,20.100000381469727,160.69683837890625,1479.2862548828125,4.340000152587891
2025-05-01,190.1999969482422,424.6204528808594,19.979999542236328,162.5945587158203,,
2025-05-02,189.97999572753906,434.48236083984375,20.6200008392334,165.61093139648438,1485.991943359375,4.340000152587891
2025-05-05,186.35000610351562,435.3707275390625,20.270000457763672,165.85064697265625,1487.6683349609375,
2025-05-06,185.00999450683594,432.5159606933594,19.940000534057617,165.0016632080078,1490.528076171875,4.389999866485596
2025-05-07,188.7100067138672,432.555908203125,20.309999465942383,152.61656188964844,1487.37255859375,4.449999809265137
2025-05-08,192.0800018310547,437.3670654296875,21.0,155.56301879882812,1490.4295654296875,4.489999771118164
2025-05-09,193.05999755859375,437.9260559082031,21.420000076293945,154.1946563720703,1486.6822509765625,4.519999980926514
2025-05-12,208.63999938964844,448.4367370605469,22.18000030517578,159.38841247558594,1604.3270263671875,4.579999923706055
2025-05-13,211.3699951171875,448.3169860839844,22.559999465942383,160.69683837890625,1546.8358154296875,4.599999904632568
2025-05-14,210.25,452.1099853515625,21.520000457763672,166.60972595214844,1570.3056640625,4.710000038146973
2025-05-15,205.1699981689453,453.1300048828125,21.549999237060547,165.201416015625,1590.6197509765625,4.679999828338623
2025-05-16,205.58999633789062,454.2699890136719,21.65999984741211,167.22898864746094,1567.84033203125,4.670000076293945
2025-05-19,206.16000366210938,458.8699951171875,21.3799991607666,167.66845703125,1538.157958984375,4.639999866485596
2025-05-20,204.07000732421875,458.1700134277344,21.270000457763672,165.1215362548828,1538.94677734375,4.679999828338623
2025-05-21,201.1199951171875,452.57000732421875,20.690000534057617,169.8558349609375,1546.7371826171875,4.690000057220459
2025-05-22,203.10000610351562,454.8599853515625,20.549999237060547,171.77352905273438,1526.028564453125,4.679999828338623
2025-05-23,200.99000549316406,450.17999267578125,20.049999237060547,169.3863983154297,1543.088623046875,4.679999828338623
2025-05-27,206.02000427246094,460.69000244140625,20.549999237060547,173.7711181640625,1548.3150634765625,4.630000114440918
2025-05-28,204.72000122070312,457.3599853515625,20.3700008392334,173.17185974121094,1549.991455078125,4.610000133514404
2025-05-29,205.6999969482422,458.67999267578125,20.25,172.7523651123047,1563.5999755859375,4.630000114440918
2025-05-30,205.00999450683594,460.3599853515625,19.549999237060547,172.64248657226562,1562.699951171875,4.559999942779541
2025-06-02,206.64999389648438,461.9700012207031,19.739999771118164,170.1654510498047,1553.800048828125,4.5
2025-06-03,205.7100067138672,462.9700012207031,20.290000915527344,167.5086669921875,1543.0,4.619999885559082
2025-06-04,207.22999572753906,463.8699951171875,20.25,169.18663024902344,1551.199951171875,4.590000152587891
2025-06-05,207.91000366210938,467.67999267578125,19.989999771118164,169.6061248779297,1554.300048828125,4.610000133514404
2025-06-06,213.57000732421875,470.3800048828125,20.059999465942383,174.70999145507812,1563.800048828125,4.570000171661377
2025-06-09,216.97999572753906,472.75,20.479999542236328,177.6300048828125,1572.9000244140625,4.619999885559082
2025-06-10,217.61000061035156,470.9200134277344,22.079999923706055,180.00999450683594,1596.0,4.650000095367432
2025-06-11,213.1999969482422,472.6199951171875,20.68000030517578,178.7899932861328,1631.0999755859375,4.699999809265137
2025-06-12,213.24000549316406,478.8699951171875,20.770000457763672,176.97000122070312,1608.5999755859375,4.650000095367432
2025-06-13,212.10000610351562,474.9599914550781,20.139999389648438,175.8800048828125,1602.0,4.570000171661377
2025-06-16,216.10000610351562,479.1400146484375,20.739999771118164,177.94000244140625,1623.800048828125,4.610000133514404
2025-06-17,214.82000732421875,478.0400085449219,20.799999237060547,177.22999572753906,1639.9000244140625,4.570000171661377
2025-06-18,212.52000427246094,480.239990234375,21.489999771118164,173.97999572753906,1632.9000244140625,4.590000152587891
2025-06-20,209.69000244140625,477.3999938964844,21.079999923706055,167.72999572753906,1622.9000244140625,4.539999961853027
2025-06-23,208.47000122070312,486.0,21.190000534057617,166.00999450683594,1584.0,4.610000133514404
